interview__id,interview__key.x,membres__id,lien_parente,genre,age,sit_matrimoniale,present_enquete,consentement_ind,niv_etudes,interview__key.y,region,departement,commune,milieu,dr,grappe,num_menage,taille_menage,actif_occupe,secteur_isic_p,statut_emploi_p,nb_employes,revenu_p_mensuel_est,tranche_revenu,a_revenu_secondaire,a_activite_secondaire,secteur_isic_s,a_compte_banque,a_compte_banque_etro,intention_ouvrir_cte,nb_comptes_banque,solde_total_banque,montant_depot_banque,a_compte_imf,nb_comptes_imf,solde_total_imf,montant_depot_imf,a_compte_mobile,mobile_actif,multi_eme,mobile_fait_transactions,nb_comptes_mobile,epargne_oui,epargne_banque,epargne_imf,epargne_mobile,epargne_maison,epargne_tontine,epargne_cte_courant,epargne_cte_vue,epargne_cte_bloque,epargne_cte_special,a_investi_epargne,freq_epargne_tontine,montant_epargne_tontine,a_demande_credit,credit_banque,credit_imf,credit_tontine,credit_famille,montant_credit,usage_credit_invest,usage_credit_conso,a_assurance,ass_sante,ass_vie,ass_habitation,ass_agricole,ass_automobile,prime_assurance,nb_types_assurance,recoit_pension,cotise_retraite,a_compte_poste,score_incl_fin,flag_enfant_marie,flag_revenu_sans_emploi,flag_revenu_extreme
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,3,Autres Parents du CM/Conjoint,Féminin,50,Célibataire,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,4,"Fils, Fille",Masculin,6,Inconnu,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,5,"Fils, Fille",Masculin,35,Célibataire,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,6,Personne non apparentée au CM/Conjoint,Féminin,23,Célibataire,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,7,"Fils, Fille",Féminin,24,Inconnu,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,8,Domestique ou parent du domestique,Féminin,25,Inconnu,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,9,Domestique ou parent du domestique,Féminin,25,Inconnu,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,10,"Fils, Fille",Féminin,13,Inconnu,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
589d7cc5b6f94418a5ae5ad0de5f5490,00-31-00-11,11,Autres Parents du CM/Conjoint,Féminin,38,Célibataire,1,0,Inconnu,00-31-00-11,Matam,111,11110200,Urbain,111102000019,1,1,11,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0
810aac4301e34e40bfe14f59ab1e7987,00-54-50-05,1,Chef de ménage,Masculin,77,Célibataire,1,1,Secondaire 1er cycle,00-54-50-05,Kaolack,61,6110100,Urbain,061101000099,,##N/A##,1,1,H - Transports et entreposage,Ouvrier/employé simple,,40000,Moins du SMIG,1,0,,0,0,0,,,,0,,,,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1000,96,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,,0,0,2,0,0,0
